gene,chr,strand,TSS_coord,y,H2A.Z_TSS_bin02,H2A.Z_TSS_bin03,H2A.Z_TSS_bin05,H2A.Z_TSS_bin07,H2A.Z_TSS_bin08,H2A.Z_TSS_bin11,H2A.Z_TSS_bin20,H2A.Zac_TSS_bin03,H2A.Zac_TSS_bin04,H2A.Zac_TSS_bin10,H2A.Zac_TSS_bin11,H2A.Zac_TSS_bin15,H2A.Zac_TSS_bin19,H2B.Z_TSS_bin07,H2B.Z_TSS_bin12,H2B.Z_TSS_bin13,H3K18ac_TSS_bin11,H3K18ac_TSS_bin18,H3K18me_TSS_bin03,H3K18me_TSS_bin10,H3K18me_TSS_bin11,H3K18me_TSS_bin13,H3K18me_TSS_bin16,H3K18me_TSS_bin18,H3K27ac_TSS_bin01,H3K27ac_TSS_bin02,H3K27ac_TSS_bin05,H3K27ac_TSS_bin06,H3K27ac_TSS_bin08,H3K27ac_TSS_bin11,H3K27ac_TSS_bin19,H3K27me_TSS_bin03,H3K27me_TSS_bin06,H3K27me_TSS_bin16,H3K4me1_TSS_bin08,H3K4me1_TSS_bin16,H3K4me3_TSS_bin01,H3K4me_TSS_bin16,H3R17me2_TSS_bin01,H3R17me2_TSS_bin02,H3R17me2_TSS_bin03,H3R17me2_TSS_bin04,H3R17me2_TSS_bin10,H3R17me2_TSS_bin14,H3_TSS_bin20,MNase_TSS_bin07,MNase_TSS_bin09,MNase_TSS_bin16,MNase_TSS_bin18,MNase_TSS_bin20
PF3D7_0511100,Pf3D7_05_v3,+,468788,1,0.7372749479999999,9.867064851825,15.0231848,12.6096950542,7.31049497697,27.898369861000003,15.226035014782,15.68668672272,18.832863298,30.639194976,28.619173306000004,6.22575500059,14.957609953,8.61998,7.09058,16.05675,20.074394815,9.28990994826,13.401850121,2.429045002374,0.8776700016800001,1.266389988,8.535909973,10.226734959,3.2578951145999997,8.3621901078,6.408609938999999,10.842415128,3.8566199949624,13.543785033,6.491085006955999,2.63387502699,0.446645022074,0.5300800332950001,0.0,0.0,14.751630176000004,1.3536099805600004,7.895181583000001,7.777066596000001,7.1889866840000005,5.21363161,0.00325500015,0.1125583516329999,0.0,1.4744649445552285,0.0,3.69349107268767,5.037778230090686,4.657016483700191
PF3D7_0511500,Pf3D7_05_v3,+,486601,1,19.774314932,26.305365134,26.689149761,12.345050064,18.531670101,3.152149907430001,0.0,12.424736583,13.806931508500002,0.0,0.0,0.0,0.0,5.05298,0.0,0.0,1.670819747183,0.0,0.0,0.17936499516,13.808085103899998,13.324289948000002,23.729500155,21.412545022,12.954440214000002,13.023344966000002,11.506569839999996,4.70933001898,8.6404800296,3.7475249285840007,0.0,0.0,0.0095100001199999,4.58400995882,0.0,7.671335072,0.23860501559,5.130299999710001,0.0,0.0,0.0,0.00456333579,1.0571783381,7.283818249999999,9.768780007999998,1.441465041132737,1.7200112773823029,5.308540298406216,5.529712800432739,5.437682956843792
PF3D7_0511700,Pf3D7_05_v3,+,518609,1,17.018260047,29.428970081000003,47.88746007500001,55.07407954,42.90473009,40.490354735,4.46665999932,12.93370660115,17.151225010887,29.3034214643,31.426650067335007,33.882866671,16.586939937987,28.94028,17.44136,19.25395,27.593025278999995,12.20976004395,1.2040750282,0.0,0.0,0.0,5.7824849253,10.845150005,4.181630149173,7.197035055444001,13.553869914000002,13.683409968,6.1536199918,15.749339918,7.730815050980001,0.046515012587,0.0,0.3595199744049999,0.0,0.0,1.5213500950000003,1.21708501276,0.0,0.0,0.00286334992,0.0,0.00548334118,0.3013049998176,0.0,5.084828280599792,0.5071302598728592,4.797352333971997,4.038161331227974,5.176720107026788
PF3D7_0511900,Pf3D7_05_v3,+,524861,1,27.393249867,17.395009904000002,15.812024849000002,13.784610044,12.026930028999995,6.710984927200001,0.0194249910999999,23.45044680676001,13.93733828985,7.804903429999999,8.463101709,9.799091644000002,0.0,5.07733,0.48821,6.879989999999999,7.655614964300001,0.0116699769999999,2.37129504396,0.76531000736,0.8097950260800002,6.06063988135,10.431524995,8.133380046,10.22179004,14.596559902,16.625384947,14.907794959,10.00488996,7.436865068099999,0.1205250115999999,0.1575900073499999,0.23877999389,0.791729953094,0.0,3.331049834687,6.509129954693999,4.28733497922,0.56988999386,1.7830283373,0.75283336184,0.6412899952,0.3938350304299999,3.839218291,1.1562849489899998,4.746644828671188,0.6941021091679176,4.66507668595813,4.227686498019126,5.306083592923487
PF3D7_0512600,Pf3D7_05_v3,+,544053,1,24.195405241000003,40.036209915,42.09491512,16.013394992000002,16.947340011,17.754090107,9.35030491315,28.995006369,39.23882626,18.76840006,21.74799001099999,20.524061588,9.4830832289,3.5683600000000006,12.93844,4.62429,9.642929994,13.325729998621,0.626214985047,0.0,0.0,0.0,0.0751999991,2.3338400014,11.665990021,11.21390501,17.131630071000004,16.530274949000002,4.432205091443,2.04241504241,10.83548983876,0.0,0.0,0.0173250074999999,0.0,0.0,7.774315049199999,0.0,0.3337533286399999,0.3638233543999999,0.182906660395,0.02569000025,0.0,0.028620004229,0.0,4.695550875316917,0.0,0.0928579465606521,3.336371666139384,5.0120932362516015
PF3D7_0512900,Pf3D7_05_v3,+,553915,1,0.0,0.0,5.35651498423,13.375030006,16.1276800346,10.302494996999998,0.0,0.0623899746,6.224049940925999,9.71058003153,17.08246834815,21.599631544,18.7534516645,13.81698,27.23207,14.97956,17.028305010315815,9.3564348498,11.016409940999996,0.0,1.6795048952,6.483399961,6.743309976999999,9.690039998,0.0,0.0,9.985155026,8.353445021,11.697295225,11.708394923,4.4697899158,6.6701200136,0.43781004316,2.1112649632200005,0.0,0.0,1.5189800226509995,3.2763099707100003,11.503421785000002,9.91068498,8.740788354,6.82800171,0.7621183461000001,1.3537550383,0.0,2.3737985735443248,4.170022927755987,4.822292035136546,5.635544360216787,4.986836095614562
PF3D7_0513200,Pf3D7_05_v3,+,559164,1,25.770934878,20.494839909000003,12.136444864,15.971969966,8.061430039100001,7.198164993000001,0.0,32.541268622,20.026468227,1.69452991739,0.7422249465879999,0.309631722003,0.0,25.43262,13.984470000000002,4.85104,4.6673299639,1.2813350879,0.0,1.49789501228,2.178019996671,1.081705002566,3.919589943100001,9.9079999724,7.3413897504999985,14.337104933,3.1590899658,3.887969854354,3.5600849725,3.3814650303,4.0652298569868,0.0,0.0,0.6882399683,0.0,0.0127300085,3.83386500225,1.1902099799,0.1340133505,0.1699916830429999,0.0,0.0,0.03830499699,0.0,0.0,0.0904840513750942,2.6746483831651773,4.096860030205746,4.253702733046894,3.646606642772905
PF3D7_0513700,Pf3D7_05_v3,+,581226,1,12.972620053,13.277939895,9.209975072000002,7.034190027000001,11.544535139,1.75959499246,0.0,3.740311723199999,1.7055083163735998,3.4170366564,2.0581165910076,0.0,0.0,8.919429999999998,0.0,0.0,4.869469968754999,0.0,0.1524450178899999,0.5056549982,8.261069995,6.056980006999998,6.67808489882,5.120990025959999,5.3350100017,6.461690040753999,6.438965100229999,3.93317007792,5.072004983307001,5.28400505219,0.0,0.283675006448,0.0103750018524,2.711785002710001,0.0,6.49179507506,1.94587489342,2.6611250036830008,0.0,0.0,0.0,0.0,0.15341001848,1.901026585,1.989104905094,0.0,2.262335913552674,5.506953770427014,4.611898673458398,5.396733264892922
PF3D7_0513900,Pf3D7_05_v3,+,587488,1,27.338285159,24.147684973999997,8.356225048899999,14.046709941999998,7.891350053,3.9838349691,0.0,33.19286873000001,14.684128556000005,7.720529943300001,3.362138308259999,0.0,0.0,17.63136,10.59641,3.41638,6.265129961607999,0.0,0.6695650169599999,1.29066994,0.0,1.9496299482,10.939654879000004,13.70091509,8.96260494,10.850639986,8.5107500695,14.280059953000002,6.6798550439,3.27212500063,1.00048993438,0.393445023177,0.0041300016,1.6037099872499996,0.0,6.192760229279998,7.033760017,5.642094927,0.0,0.0,0.0,0.0,0.44771169294,1.7653533648,0.0368349942,0.0,1.0604686655669229,5.002680465806541,5.800985532247484,2.6340023289705994
PF3D7_0514200,Pf3D7_05_v3,+,596613,1,11.579834792,28.191670048,37.669214885,31.400020159999997,18.87560506,12.667984963000002,0.0,22.6766616655,34.456571738,12.375828352799996,11.7773567185,14.367290071089997,0.0,12.09744,8.48637,9.03113,10.154585078000002,0.8883700478800001,0.0,0.0,0.0,0.80144500639,3.3314999575,9.991349887999998,6.165454997799999,8.298850018400001,18.393155077000003,16.2763152675,6.361525068700001,6.42085502,0.012829986,0.02615001307,0.3089600012,0.7945449675,0.0,1.530689880228,5.648920052340002,1.7636199299400002,1.2515816926,0.67728170198,0.0108933306399999,0.0,0.03109833711,2.794045049,0.5200849921576,1.820460167850261,0.0,3.256197496762032,5.557909706619333,5.570082820303415
PF3D7_0514300,Pf3D7_05_v3,+,600046,1,12.43933999,10.623329839999998,7.225655043000001,10.710625131999995,7.8709749242,14.230659734999996,0.0,6.650686542730001,7.838394926759999,1.961624983933,19.116608450546003,1.71038662283,0.0,10.61042,13.27119,8.14493,26.949254991,0.683574958454,0.9849249576670002,0.3157200028809999,0.114370011451,1.7784899784,6.1158149257000005,5.88029000891,11.804489829,14.933730077999998,6.4868350026,7.581189915200001,6.366814939368501,17.375824934,0.12650008412,0.0028900011999999,0.0,0.81315496353,0.0,1.0931001789540002,0.0,5.422054871,1.0913432947,0.28401172566,0.508431642154,0.4167216676699999,0.2239616739954,0.9164282511100004,0.6838199692500002,0.0,0.0,3.831259803747186,4.739826780870807,4.920546452729484
PF3D7_0514900,Pf3D7_05_v3,+,618318,1,0.0,1.30681490044,1.803944956778,13.254120034,14.243274885,17.143345128999997,0.0,10.315550140200004,12.6185863294,10.874718289308998,47.33307515899999,53.08865112200001,0.53949681807,6.385400000000001,19.29256,10.20966,33.079345634,11.79830489995,8.792424996000001,0.0,0.0,0.01856500135,2.1317699247,2.4174250015000003,1.39896005,5.176099928,12.0691500706,18.887679849,19.273735,16.062080152,11.08028502659,1.5550149600800005,1.3174849957,0.6200349968,0.0,0.0,0.0014300011999999,1.05929993341,2.276456677,3.2350367879999986,3.778915061,2.52995502,0.12736500891,4.104808281,0.0,5.586258431684074,0.0,5.962672637473116,4.452419842823986,5.022196092506417
PF3D7_0515300,Pf3D7_05_v3,+,628980,1,18.086339979,25.544880043000003,21.325419991000004,12.782985020000002,8.617020056,16.809974866999998,0.0,14.99165160575,17.999141680999998,12.130681562599996,23.142311698000004,2.010398373,0.0,15.518660000000004,5.12639,3.4476499999999994,17.800019718,0.0,0.20185498531,0.0,2.980150014300001,0.0,8.954655027,9.988074981,11.002759932000002,11.1873549734,12.424265001999997,12.1582049668,5.8232650616,16.231479841,4.996999999998e-06,0.049315007071,0.0,2.7719449538299994,0.0,2.125324965342,4.404160063879999,5.226415010855001,1.8270833776,2.4356249696000005,0.7874216180000002,1.1252383335999996,0.0720099904954,2.620029944,0.0823850350899999,0.0,0.0,5.062428095215141,5.206614624305381,5.73919524884201
PF3D7_0516000,Pf3D7_05_v3,+,663550,1,11.109854794,10.27888501,8.325914990000001,6.513445052999999,3.898790037939,1.8921651297,0.0,16.742865023,14.813079919999998,6.52914668275,12.03416824481,0.0,0.0,6.042749999999999,1.0199399999999998,0.04175,8.90231505295,0.0,0.6372350021100001,0.3386200070924,2.30021502363,3.5566700375,3.088444985,2.9937099741900006,9.953439983,8.91568505,9.273760017,7.6163052789,7.507235088800001,5.304235155999999,0.0,0.0034199988999999,0.0,1.57852001534,0.0,7.6743249781,5.8536400552000005,5.9819899262,0.07290500603,0.1815050077899999,0.2678150492,0.1739933139079999,1.0227849687000004,5.83514493,12.410644946,3.197374582338503,0.4275633660080913,4.740420254667197,4.89310864093362,5.636413868337078
PF3D7_0516300,Pf3D7_05_v3,+,678023,1,19.7752049516,26.552030329,25.885595051,19.364349965,17.221480197,15.495155005000004,5.689744758400001,28.018851654,27.402743478,14.243101542000002,19.54104522,9.545528512614,10.1521017545,8.538340000000002,4.36602,6.02585,14.862019809,6.395220134590001,0.0,0.0,0.0,0.0,0.0625800069999999,0.3470000047997,11.958045276999998,7.794850031999999,4.7098099649134,2.850769953275,7.779020120300001,7.179425057000002,6.27695490144,0.0,0.0,0.0,0.0,0.0,0.2781900029399999,0.412060041437,0.09250333234,0.0,0.043299999,0.178926655827,0.67953170899,0.9342350178,0.00207504236,0.0,0.734127086133716,1.40560818245786,3.7227093058727023,4.894889062322788
PF3D7_0516700,Pf3D7_05_v3,+,694157,1,35.134279719,21.703120096000006,18.5151449575,18.588559812,14.055615025,5.459239975190001,0.0,34.591029869,25.920240081000003,2.604003297304,5.673524996289001,7.044034996610001,0.0,16.580650000000002,4.591640000000001,2.60829,3.86837990765,0.265159978278,0.0,0.0,0.0,0.0,2.6824899534969995,4.668224856976,25.292059887,25.373500006000004,13.263425006000002,15.287904954999998,11.111715046,3.81548498636,0.206000035,0.0,0.0,1.1186649703600002,0.0,0.6581150315700001,3.2435249689000005,3.6356899769499993,0.023486664103,0.0,0.0,0.01132832527,0.012590002577,0.335341686,1.19063997174,2.5406613223431185,0.0,2.855754503077316,5.18221319007244,4.815667211362897
PF3D7_0517400,Pf3D7_05_v3,+,731122,1,22.709519802000003,24.202649826,17.835059968,11.528669973,8.507155045,7.654119984000002,0.0,14.251386533999998,12.917748282999998,10.913060077700004,7.694946743019998,5.409745083000002,0.0,11.78362,1.46787,0.36874,7.013484972400001,0.0,0.0,0.0,0.0,1.23347001718,2.8438999485999994,3.5530599653920003,10.562844984000002,9.342114892,3.54986011802,6.126494901923001,5.4315950343,5.138345020200001,0.0,0.0,0.0,1.8367099540750005,0.0,5.946535076924001,2.78491508936,3.8524098278,0.062681660725,0.0,0.0,0.00137500045,0.5585000231,4.546139996000001,0.0521149674,2.289649509902783,4.11747979420123,5.242844129317525,5.034396809622887,5.479253726023441
PF3D7_0517700,Pf3D7_05_v3,+,742651,1,35.707190085,34.27660976,22.079800122,17.100529998000003,14.306314865999996,8.2397000979,0.0,33.501723282,10.3621834078,9.1261899945,11.410670088000002,10.061505020351,0.0,10.51458,4.11665,11.85063,13.216304958,2.5181951257,0.1849349881999999,0.0,0.0,0.0,3.0309900094300004,3.5129749452970005,6.2125249721,9.69707989,7.193050062000001,8.027365,4.1484998951,9.107010033,2.45850999906,0.262069996981,0.0,0.534825047925,0.0,0.4811650385,8.7061700018,1.1737500440400002,0.0,0.0,0.0,0.0,0.047750015155,3.7435166459999993,6.237504891400001,0.0,0.0,6.08579774764963,5.334225292245302,5.108939878792637
PF3D7_0518000,Pf3D7_05_v3,+,750606,1,5.444799992099999,17.048209932,21.984814951,24.402410112,21.481024922000007,22.633784602,0.0,26.479163426,45.29821031,59.927039785,54.942156387,3.2270833209200003,1.8692783072999997,15.301640000000004,3.7764699999999993,0.9899400000000002,24.234639591,5.22716503,0.0,0.0,0.6832149971000001,0.07981999956,1.923740005994,0.2711099752399999,7.514355099699999,6.852340007599999,14.449790102,13.530309998999998,9.6241600371,18.248469851,9.155535129,0.0,0.0,1.1904250041,0.0,1.004865016319,3.81783500806,3.333595030279001,1.709531675,0.4870683606200001,0.65131334869,0.0,0.08341333624,1.0273316414399998,1.2895799865799995,1.385347263083449,1.837187847878726,5.041145848842293,5.317953068851275,5.003536172210637
PF3D7_0518100,Pf3D7_05_v3,+,753297,1,13.086504884,13.237959903999997,12.649019967,17.915799916999998,12.087395065999996,18.598164988,0.0,5.148539902104,3.6943182697,29.310519892,36.560089906,1.4323783267,0.0,13.727989999999998,9.87907,3.43133,38.061640435,12.5298149146,0.0,0.0,1.79446501667,3.659635029,5.526210038,6.382074999000001,6.460710017799999,9.21644501,3.759529926306,7.056639988,11.850850125,26.098635241,11.40291007018,0.0,0.0027850006999999,0.8252549740009999,0.0,3.1168297322860004,3.0386499840000005,5.0501999455,0.6614717082,0.7946666949000002,1.5135249564000004,0.1909683327199999,1.4654783044,5.394743355,0.4027950835,0.0,0.0,5.178321106105419,5.06702406670811,4.374923206388483
PF3D7_0518600,Pf3D7_05_v3,+,768903,1,17.533334773,18.457960089,17.179389997999998,10.996705072000005,7.8009550602,13.628094765999998,0.0,17.49937341,10.28519328496,11.133258331000004,15.840603333,0.7963649464000001,0.0,4.08148,3.3542,0.7443099999999998,14.5827798711,0.0,0.27528499314,0.8023700227399999,1.577650033215,0.04387500042,4.5804149725,6.894230003999997,11.6135750787,7.254244871269999,7.948420035849999,8.8364150874,5.601400114628,8.0228649598,0.0,0.4333299948499999,0.6279000306074,1.7313949522030003,0.0,1.500000000931,4.7502900554,3.68103499381,0.00547334199,0.7234183144070001,0.3482583445903,0.018389997453,0.4323916559,1.5562633124999996,10.0560797193,1.3883146320653958,2.16971259616734,4.843215436888323,5.332845120625792,5.974845751157197
PF3D7_0519000,Pf3D7_05_v3,+,788222,1,41.902964874,38.81421002300001,13.155799988000002,35.64902548,37.344949375,23.334160121,6.662275137581002,21.60095479514,15.181761543,21.770909943000003,21.542763243,14.4306434289,4.514749914657,27.46366,13.73862,3.68292,7.458675107041,26.627804687,0.0,0.0,0.05772499786,0.079444998536,2.5329749846780003,0.0512749939999999,11.586030106,10.7200450495,5.716840118796,8.218875036490001,13.457105049999996,6.455190064499999,16.261889764,0.0968200032929999,0.0060850036999999,1.2969250034920004,0.0,6.610620179800001,8.155129982162999,8.50699494944,0.35355670432,0.9160782799,1.3600499051000003,0.44126501484,0.7894216579000002,6.4055333270000006,0.8376250366240001,4.302188162040292,1.7123927300426065,6.061189287673759,5.5459850238267645,5.429070685938047
PF3D7_0519100,Pf3D7_05_v3,+,790132,1,7.863135440280001,7.535365147487,12.82458003502,15.666400078999995,16.3779149999,8.136969904088,0.0,14.02643851814,20.7523847474,6.851021618780001,9.082255021202,0.0,0.0001249988999999,13.24599,6.35038,1.93629,15.598394867799998,0.4353150172,1.4900499614999998,0.0130400010199999,0.0,0.0,1.9543200165548,0.000444999943,15.562720406,15.302845096,9.67232995254,11.4204349896,12.7404150849,13.062540063899998,0.0002799983999999,0.154074993755,0.3483150129399999,1.725470005333,0.0,5.161534930800001,8.208179951,7.228020003399999,3.219200012999999,4.325173354,3.723105052,1.8225416987,0.35594502987,2.276896697,0.0,4.10003442493062,2.2636056714426243,5.262621988625109,1.714739021795774,0.2425789638451277
PF3D7_0519300,Pf3D7_05_v3,+,795206,1,14.171459906000004,13.432625099,8.360435004999998,3.061074889689999,2.251754998425,5.438745130318,0.0,10.4686517519,12.447876741,32.752821763780005,28.6941665313,15.7803230215,0.0,6.192749999999998,6.112220000000001,4.37895,17.243540063,0.0,0.3292600085,1.60989000015,0.112799985865,1.4301000015200005,1.5434149944000004,1.44225504951,11.016289924092002,9.359799930210002,10.2037701595,7.8730100066,4.9705950411,8.953960005099999,0.0,0.560929984095,0.5250949931510001,0.6504350033030001,0.0,0.2526450075,4.214764965,1.7539399217799998,1.090261651,0.341213365075,0.7440599816999999,0.6000666558000001,0.588988256,4.2376316626,3.3999551264250005,4.115216312745233,3.127482691526502,5.787584065822041,5.136598518047624,6.081671034507293
PF3D7_0519600,Pf3D7_05_v3,+,812162,1,17.326549886,14.046109865999997,9.533694976999998,14.88405989,14.290859824,15.634999757,0.0,22.058653467,12.518023349999998,30.901293293,35.036451580000005,14.642429900694,0.0,12.87288,10.85542,6.8939,22.912934752,0.0,0.0125800034,0.0,0.0,0.2823650032,4.33491000094,4.020825002545,7.151459866600001,6.562769971,1.970744964693,3.9468849778,7.720720051,12.176639968000002,0.0,0.0038700008499999,0.0,1.6544399686700002,0.0,1.1902500605,6.83757992524,5.035880001379999,0.0,0.002843339456,0.0228866922199999,0.0094300000986,1.107380005,4.344273387,0.0,0.0,0.0,5.798584033629539,5.701268132737867,4.82118789784094
PF3D7_0519700,Pf3D7_05_v3,+,817065,1,2.91067498636,6.28874502008,15.718994891,11.232249998,17.524294983,7.598684835030001,0.0,8.7453682011,14.92796513,0.85313002982,0.0009099956999999,0.0,0.0,2.21322,0.0,0.0,14.670899985,0.0,0.0,0.0,0.0,0.0,0.0332050099999999,2.4162499963300004,0.0,0.6478999838,10.407645004,11.216605069000003,14.934915062,20.152760077,2.51823496692,0.0,0.0,0.0,0.0,0.050734980336,0.0,2.3737499379140004,0.0,0.0,0.0,0.0,2.3665616849999997,3.13706335,1.555249952945,0.0,2.789658084218969,1.6842510307207914,4.319067660946901,4.278159374144618
PF3D7_0520000,Pf3D7_05_v3,+,828563,1,22.460980042000003,29.231965302,36.5482399396,25.145784853,22.988169671,20.216509891,0.0,25.285336679,25.224095050000003,17.879351541,16.434058057,66.8417368,4.20739317999,9.80013,8.31856,10.9022,16.213804836,19.364645023,0.0,0.0,0.0,0.0,0.0,0.3121750156,9.49172007282,14.57683010508,22.202410181000005,21.704199932,9.06900001,7.429539923000001,9.500694959,0.0030550047999999,0.0630200138899999,0.0093350041829999,0.0,0.0,5.7002900282,0.516669992512,0.41628834292,0.5341133281,1.3862133200000002,0.6008166918,0.0,2.7864583090000004,5.378899996679999,3.780524695013989,0.0,0.0,3.882892024033066,4.977851178371551
PF3D7_0520100,Pf3D7_05_v3,+,831028,1,4.271305017075,10.989189911113003,15.058445076299996,19.605804932,23.667170013,25.186015083,0.0,14.580273418999996,11.34600177,26.379094772,19.6682282094,14.69148666,0.06856999338,13.758539999999998,15.022059999999996,19.1152,24.953275084000005,3.0022298533600003,1.28637999439,0.0,0.0,0.0,0.383710002905,5.937419958000001,5.04378001201,6.5137649659,13.707485249,11.796529896,12.166080154999998,12.097105063,0.0,0.6784650165999997,0.1553950131499999,0.0433949954289999,0.0,0.0611849999,3.4699099771,0.778885021565,1.9373350113,0.6759850258,0.6717766882999999,0.013835015326,0.03429001096,2.501335017,0.1654149661999999,2.9687905587152086,1.7929947526220067,0.0,4.980735737056328,4.785965918111036
PF3D7_0520300,Pf3D7_05_v3,+,838024,1,0.0,0.0,1.3452100209999998,12.732625062000002,13.862995001,16.682415073,5.823249994710002,2.637518374,9.2558267023,15.270953100100003,28.873696627000005,26.465249867,17.17341827336,17.707449999999998,11.41738,14.48492,25.427644958,10.186785024,4.1336099989,0.1274300036,0.0148250009999999,0.42770499346,1.7243500283700004,0.02497999297,0.0,0.0,1.7140900641400003,3.93584019638,6.966444971599999,15.092980143999998,6.2651000139,1.7229800007900002,0.0046150021,1.11807999383,0.0,0.0,0.0,2.41240001217,7.0470183980000005,3.22349171,4.442068411,5.008763317,0.190378332624,1.4405516598000006,0.0711550051,4.45091545575872,0.0,2.464931305580589,0.1281627365877252,4.226320128115811
PF3D7_0520900,Pf3D7_05_v3,+,856537,1,0.0095749911,3.34105494441,13.280250069,10.2890400741,17.247369795,19.173005027,0.0,6.4823649482,21.840609905,38.579436719,36.571956491,23.923470145,0.0,13.501739999999998,18.41119,9.84052,25.575370053000007,0.0,1.3966900028999998,0.0,0.0,0.0,2.4252300089000003,3.793380010710001,3.56516509271,5.586500119299999,17.405245009,10.011100066,15.988980074000004,14.251300019,0.0,0.5402399830500001,0.0033300007999999,2.4381800015497,0.0,9.6349099224,0.90715495821,3.6113700215,1.5168315757,0.4893933712499999,0.8114216900000001,1.676919959,0.189668333592,2.294863291,18.834505147,0.0,1.093371956976048,5.688101295487738,5.089617476119495,4.621808305686483
PF3D7_0521500,Pf3D7_05_v3,+,877772,1,0.0,0.0,1.43232997316,9.86078995556,14.029724946339996,14.599089832,0.0,0.000376673,3.0112266810119994,27.232568518,22.810431637,62.626729805,1.294158335751,4.9039,8.34089,24.75759,29.219034969000003,4.876569997840001,3.445574981000001,0.0057299973799999,0.0,0.4926199924,1.49743496542,0.0,3.0003152279999994,1.4504604258599998,15.777829936,21.130810223000005,21.777245045,13.54785494,1.7727600184500003,1.58385500059,0.29258998394,1.13996997964,0.0,0.0,0.55300503593,3.41711492203,9.051895105,8.095701739999999,7.098784993999999,6.257956660000001,1.25304662786,1.0566449685,0.15699000048,5.751644396849993,1.1197608383410846,6.065122776789365,0.0,6.104733702269308
PF3D7_0521700,Pf3D7_05_v3,+,882311,1,18.934315021,22.642225099,19.37573973,22.250499936,17.350699797,4.5609549053,0.0,49.369487941,50.415496493,14.070963289749995,38.26217659088,0.1663016963,0.0,18.49122,0.0,0.0,22.185550233000004,0.0,1.062309990257,0.04626000354,1.5872149929000006,0.9781099835,2.7803998887,0.48703999966,10.9172749726,8.740675040591999,11.295304732248,16.845910062,12.795604975000002,14.717694957,0.0,0.1226650073776,0.5276500054100001,1.0046399615,0.0,5.859464912860001,6.9642250211,3.04363994655,1.165811693,1.0657533389,1.305998292,1.618238322,1.9219566805,4.116114998,0.07770998786,1.6752799151939746,1.8325504712371723,5.927271235432675,4.62959247362052,5.5115083367713975
PF3D7_0522000,Pf3D7_05_v3,+,895417,1,26.419975014,41.41644060000001,34.653200245,47.602109715,47.819280105,15.890509838,18.798560014000003,38.143041681,33.352524919000004,6.790881549142998,5.917386507700001,6.547341550788999,7.789110034399999,26.27862,9.037250000000002,11.71278,10.586794937,17.257065205,0.0,0.0,0.0531600004,0.545065001279,0.0,0.0,8.259489985000002,9.228059971,13.180495132999996,13.168865036000003,16.077890094999997,7.604449946900001,9.714620079,0.0692600197,0.0,0.0,0.0,0.0,2.81853003875,0.0,0.6583133126300001,0.000805003648,0.000460002423,0.0,0.0123333331599999,0.1095016667799999,0.0,6.19066318730002,0.0,4.0220271249958985,2.9754843910698336,4.487338184797596
PF3D7_0522200,Pf3D7_05_v3,+,900904,1,28.68800994,34.693280198,28.19399492600001,17.940844913000003,27.183544907,37.14084006900001,4.81741508936,28.621105257999996,12.342443402800004,20.605149798,20.832207722800003,32.071990124,11.866386832417,4.19393,3.40123,20.70805,19.158589937,23.42322499435,0.268404988955,0.0,0.0,0.0,0.0,2.6205100186880004,9.513135033369998,12.72052504985,12.956225149200003,15.166590010999998,14.088429834,12.134300137,12.3547500461,0.1260050164,0.0186750071,0.0,0.0,0.0,7.677960067999999,0.0,2.595713298,2.998734961,2.0568033279,0.31544002216,0.0,0.04232332698,0.0,2.9485296393407987,4.829096281220732,4.573667919597964,5.4222526381376674,1.930818690546304
PF3D7_0522400,Pf3D7_05_v3,+,906663,1,45.95810499,51.06401516999999,47.50109466499999,53.33170472999999,41.95214954800001,43.232559775,2.7041900404999994,45.834173775,36.60596340600001,16.399278315,18.3914099632,0.2616416863,0.0,6.623379999999998,18.015400000000003,8.7587,17.889234967355996,4.6849601028,0.0,0.0023050007124,0.0,0.0,0.6760500088400001,0.183779999558,20.594469994,23.492329979,17.481639977,14.718385103,10.623879847439998,9.038500078007,0.08830997428,0.0197950099399999,0.037524995,0.12807001592,0.0,0.0,7.171449956600001,0.87916501276,1.0455600145,0.15029834296,1.7641333248999995,1.0281866584,0.19359670079,0.5674800227500001,0.0,2.85941195786902,0.3056390051405529,3.604608020391207,4.510911516058831,4.527763411533051
PF3D7_0522500,Pf3D7_05_v3,+,937075,1,0.0,0.0,14.009809994999998,15.920174926999998,18.636869828,18.784160117,5.449959928199999,0.0405949705999999,4.41822183234,8.981061588100001,24.351444742,0.048445009,5.616476542096999,18.86576,4.969830000000001,11.901790000000004,32.810020419,3.0820200307,1.361854886685,6.5000359999999e-05,0.0,2.08844000528,3.6618200529,0.8234700007999999,0.0,0.0673050232999999,22.419895113000003,16.672174897,19.606044755,19.229479927000003,7.156140054996,1.6366549978199998,0.0450750074,1.621240037209,0.0,3.5047501625099997,3.7589550654,9.448190047,10.65109501,9.48949829,8.69227656,8.584880097000001,0.47996500913,1.4511783796999995,1.0784897511015998,4.341454044615358,1.6283126749820394,5.089507062389933,0.9293937668620308,5.290736084514532
