gene,chr,strand,TSS_coord,y,H2A.Z_TSS_bin03,H2A.Z_TSS_bin08,H2A.Z_TSS_bin11,H2A.Z_TSS_bin20,H2A.Zac_TSS_bin03,H2A.Zac_TSS_bin04,H2A.Zac_TSS_bin10,H2A.Zac_TSS_bin11,H2A.Zac_TSS_bin15,H2B.Z_TSS_bin12,H3K18ac_TSS_bin11,H3K18ac_TSS_bin18,H3K18me_TSS_bin03,H3K18me_TSS_bin10,H3K18me_TSS_bin11,H3K18me_TSS_bin13,H3K18me_TSS_bin16,H3K18me_TSS_bin18,H3K27ac_TSS_bin01,H3K27ac_TSS_bin02,H3K27ac_TSS_bin05,H3K27ac_TSS_bin06,H3K27ac_TSS_bin11,H3K27ac_TSS_bin19,H3K27me_TSS_bin03,H3K27me_TSS_bin16,H3K4me1_TSS_bin08,H3R17me2_TSS_bin03,H3R17me2_TSS_bin04,H3_TSS_bin20
PF3D7_0928000,Pf3D7_09_v3,+,1134867,1,8.849075038,11.988835041999998,8.205195002800002,8.4660050666,12.591888459500002,9.383050056,12.248034985000002,2.9699432936566,18.234538325000003,7.28461,2.674944951517,23.412355334999997,0.0,0.0,0.0,0.0,0.0038550037999999,0.6264699937,7.461500038899999,9.0458899584,3.8311149689800006,4.128650024764999,2.388925025973,10.17362509369,0.0,0.0,0.0,0.7708599702177,0.30640170075,0.0
PF3D7_0928400,Pf3D7_09_v3,+,1144977,1,14.729329870999996,14.795184908,7.647169934000001,0.0,17.406418412,13.198094687,11.3868000021,3.0678482993969998,0.0,4.49719,6.26339492555,0.0,1.0703049845,0.0,0.0,0.0,5.081154985,5.829754967000001,7.017970066400002,10.424090013,21.644770070000003,12.878925065,5.6076099823000005,0.0,0.0137150026799999,2.1564349968650003,0.0,0.097553303578,0.37642500703,5.22543483214
PF3D7_0928800,Pf3D7_09_v3,+,1156246,1,16.388169988,16.853295056,1.26505498156,0.0,22.925258547,19.778346780000003,12.415074839310002,6.36439172599,0.0,0.0,2.00931495263,0.0687850095,0.49845001099,2.594249989783,6.164555009399999,6.206054989000002,3.4334350063300003,7.146459973,2.7675999948,5.7319950861,14.34470000425,15.691465140599998,4.7198050267600005,0.0591399623199999,0.0802000155849999,2.61983501165,0.0,0.3867516429,0.4547383304399999,0.78825002592
PF3D7_0928900,Pf3D7_09_v3,+,1159635,1,18.908499962,6.3664150923,13.487049882,9.605985024,18.985536891,28.769406559,31.260934845,22.330948289,19.6540352784,2.50729,18.994690043,27.334445384,0.0209900025999999,0.0057550040269999,0.0021650010199999,1.60074001724,0.6011649714,2.6733899922,6.736630103,7.606255098000002,10.670430007,7.850319961999999,9.688150018,8.967575051,0.0,0.0809599906,0.0,3.5063116740000004,1.33023168624,0.0
PF3D7_0929100,Pf3D7_09_v3,+,1163386,1,0.0,13.174730055,6.5797398992,6.212310250879999,0.0,0.0,20.89081184914,11.814768370578,17.855243058762,7.842510000000001,10.71776981377,3.03419505096,0.638065011914,2.1941099943050006,0.097475006031,0.120705001,1.72553986197,3.4411549941,0.2142799930299999,0.29262504244,3.42605489496,7.364385007460999,6.915344956459999,0.452999954528,0.3862399853999999,0.0882349906,0.0,0.019728348186,0.20157496009,0.0
PF3D7_0929200,Pf3D7_09_v3,+,1167841,1,27.247720246,8.608889936299999,5.20291498969,0.0,41.980253722,29.961838549000003,1.07676334315,1.0516183523,0.0,0.0,3.966529988495,0.0,0.0,0.4459150286,3.7383849931,1.883535005,3.232855035800001,0.30963500475,9.767499932,12.516749845,7.971835077000001,6.921334975499999,6.413975060063,1.7239151540200002,0.0,0.1278300356999999,0.0,0.0,0.0,0.3087300317999999
PF3D7_0929400,Pf3D7_09_v3,+,1174509,1,17.497449842,29.084935166,32.24923976,0.0,8.908998331203001,17.54189806565,17.74721825421,20.565874941117,2.866114864970001,5.699249999999999,21.618050163625,0.0,0.0,0.5910850210340001,0.0786800020199999,1.5471850149600002,3.1137250161,13.293199886999998,8.191045014600002,11.433470051000002,11.365690059599997,14.8756699291,14.363750058702,0.0,0.0,1.233304956697,0.0,0.06088000417,0.001783336387,5.902760114819999
PF3D7_0929900,Pf3D7_09_v3,+,1187303,1,15.145709741999998,13.827304863,23.712104983,1.80013511289,9.396021574759,17.654113287,23.34004161,30.846138442,17.010529866,22.053190000000004,25.701114927000003,1.5170648948999998,5.811965012000001,0.2537399939999999,7.745590030000001,5.7907199796,8.499694937000001,8.4324500651,0.5996851165511999,4.8270851208300005,17.156040095,11.892314850999998,12.830894869000003,1.0400700176000002,1.234125005955,0.60881496948,0.0,1.645928313,2.1668917022,0.4228500474999999
PF3D7_0930300,Pf3D7_09_v3,+,1201304,1,9.7747150191,11.0095298675,2.7071600550370003,0.0,2.3323183017500004,10.7867098666,0.0113999880999999,3.01299823025,16.566078471690002,4.76979,11.634204994,55.165505,0.0,0.0,0.0,0.011654993873,1.13654501911,0.5115500103309999,14.628469985,7.731730074407,0.70324496853,0.0,3.9658700305,30.05994500016001,0.0012850002999999,0.6888349687599999,0.0,0.0513050161045,0.0327699956305,10.57585022093
PF3D7_0930700,Pf3D7_09_v3,+,1221478,1,4.72849009159,11.335164961,14.955519763999998,0.0,16.719878417000004,31.161688429999995,42.30321837199999,57.12746145500001,11.101708314400996,11.967550000000005,30.477025074000007,0.00331000083,10.338519992000002,6.547349803299999,16.342239959,14.345185077000002,27.91834998,20.7372049038,4.13369008827,3.5242449587999998,20.731084941,17.894014992,18.719129962,0.0,3.09271998155,7.450170019,0.0,0.4932482833,0.48861167664,0.0
PF3D7_0930800,Pf3D7_09_v3,+,1225326,1,18.003809832,16.346439764099998,1.465909875,0.0,23.785323411000004,15.880786835,0.0,0.0,0.0,0.0015899999999999,0.0,0.0,3.5126649974000004,18.718730192,13.1943749686,28.878454960000003,29.74770014000001,24.152129844999997,6.175779936599998,5.0746650321,7.526959987000001,7.95175495,0.667160007937,0.0,0.5773000203580001,7.960309962099999,0.0,0.7927917151,0.5134333628700002,1.30535003598
PF3D7_0931100,Pf3D7_09_v3,+,1254536,1,13.489214997,48.361440075,19.056435133,0.0,7.254569981100001,12.874298229299995,8.365700023870001,11.439863098679998,0.0,0.0092699999999999,10.70203497668,0.1029949738,0.0,4.562660005730001,5.163294909599999,7.706070001,19.734739671,22.137645106000004,5.352139794599999,3.379819954300001,10.327165044,14.328195240999996,10.100810019,0.13870981465,0.0,2.0929298659,0.0,0.01120666274,0.4814033223,1.5831299694119991
PF3D7_0931200,Pf3D7_09_v3,+,1258069,1,8.02703001912,14.858315075,22.351434760999997,0.6733500657099999,1.856530050906,1.50116334719,20.678621496,23.053343416,7.566898306425,8.91142,14.563545044,3.5285900100000003,4.218865021,1.7058549451999996,3.6321599779,0.9733200184,10.8196099598,9.217634861,5.907595107293999,7.90529002611,1.8276950523,3.2359701265000003,7.062830020400001,7.6999399657,1.208395004007,0.8384950009000001,0.0,1.3035383675,1.7924200030000004,0.0
PF3D7_0931400,Pf3D7_09_v3,+,1263346,1,23.944429869,17.253259905999997,15.245095078,0.0,19.450776838200003,20.311223278,26.498121543,23.736771646,0.0,4.2727,18.5939247241,0.0,0.00251999976,7.002064920999999,4.193194889757001,3.96404501542,12.020530033,14.027464917,9.3911050824,11.1959499972,14.141710339,24.329669888,15.515520137,0.8488099162899999,0.1573000121099999,3.975010003715001,0.0,0.4676049791999999,0.277923348321,3.5522499444159994
PF3D7_0931700,Pf3D7_09_v3,+,1270154,1,0.0,0.6651799713380001,0.0,0.0,9.851393368,8.455954803,3.814601683070001,2.8111347861,3.10814663466,0.0,0.0,0.0,7.85053984292,9.164684989,15.151939986,10.63821482,11.32756496,10.650694818,0.0,0.0,0.0,0.0,0.0,0.4066398645999999,2.7447049247400006,2.5227199015,1.15016996478,2.384516681,2.054561653,0.0
PF3D7_0932000,Pf3D7_09_v3,+,1277397,1,7.467029977870001,11.015924979,10.366935082999998,1.602995005615,5.486216656,11.575405049399995,2.0500183296800003,2.45807164051,26.972141476,10.19839,3.968709992479999,1.5852899555499995,3.3136199725000006,0.19329000145,0.0,0.0,0.02803000273,0.0,0.7918049260850001,1.5828649335680005,8.15565001158,9.078819905805,3.400265089918,3.35768507038,0.0524949825999999,0.0,0.0,1.6967249869000005,0.4722333704599999,0.140394978959
PF3D7_0932200,Pf3D7_09_v3,+,1286446,1,12.309284989999998,17.929400132,15.925325123000002,0.582789993145,7.495539962600002,4.0869367302,9.5026064985,14.49182643,10.1986148165,14.224740000000002,15.6135651979,27.178795153,0.1667850006719999,0.0,0.0095850040999999,0.0,0.0220799966099999,0.0227550030999999,5.241785092807,3.70169509014,3.7165600231703,2.24084499425,8.8703200685,10.0473651621,0.0004450004999999,0.711820008362,0.0,0.0,0.0,1.728210015147
PF3D7_0933000,Pf3D7_09_v3,+,1311439,1,22.173810059,19.227310141,21.007259808,0.0,43.106721198,59.665376609000006,24.5458699828,46.81911314997,0.0363699962,0.0,52.209849875,0.6247750306,0.0,0.0573299954,1.9043049725000003,8.346014963,12.275355017,14.102474823999998,11.5120300427,11.109324932999998,15.322404946,12.695275068,35.380045100000004,1.12736499364,0.0,0.377779989949,0.0,0.029648333731,0.304641645385,11.494029714899998
PF3D7_0933300,Pf3D7_09_v3,+,1319984,1,11.097754919999998,29.687755005999996,30.154520148,0.0,15.9596399325,13.103223534,21.113430114850004,31.4187399052,4.367229886225,14.97087,27.286435038,0.0,2.50728999248,0.0,2.31690495787,6.897269979999999,3.84834991778,3.879550004,9.5572899585,10.773505028600004,6.5139100735,4.465965077400001,12.929984984000004,0.0033999966999999,0.9463200310433,0.1193749972,0.0,0.0004600000391,0.0271116675437999,0.0
PF3D7_0934100,Pf3D7_09_v3,+,1342733,1,9.05215988896,24.090110068,15.913950034000004,0.0,8.863204873449998,15.2070700495,26.686213529,37.270873127,16.918985249,23.519880000000004,13.358674789000002,0.0,0.94591998304,0.0,0.0127700041079999,1.285345008168,2.6631398813,7.564114986999999,8.1494400073,8.695350180000002,11.703250056000002,17.084364925,9.486744993,0.0,0.90566498897,1.2438299296300002,0.0,0.008848330395,0.0,12.312239914
PF3D7_0934300,Pf3D7_09_v3,+,1347795,1,11.895189733,10.464580039999998,12.625574812000002,30.66580008,19.940280093,24.525175037000004,21.965751710000003,15.6626832795,18.096565053400003,6.400880000000001,14.401879924800005,7.10557000011,1.9289849247600004,0.0157799990299999,0.2638749980209999,2.22657494944,0.3869400153999999,0.17823500777,4.50012501392,11.444130011,17.934439982,13.470440059,8.790200032,9.87665505,0.49406999327,0.60517998754,0.0,1.4550983759999996,0.3935317264800001,0.0
PF3D7_0934400,Pf3D7_09_v3,+,1349554,1,34.598905225,30.987424718000003,15.102559921,0.0,26.40847671300001,30.122753346,26.818701413,24.574763371,13.40532972172,4.0227200000000005,33.637935097,2.3861248956436,0.29556499379,0.0,0.0,1.8098450207500003,5.138969977170001,4.103900006,8.945395079999999,12.118774985999998,12.500265031,18.8419248792,23.10674014700001,4.878365000820001,0.2107100081199999,3.409189980297,0.0,1.891060009,1.8744383012,1.890334954975
PF3D7_0934600,Pf3D7_09_v3,+,1354580,1,14.572375017999995,12.078489993,9.595029999,2.63628995524,4.166788250345999,10.188543281777,8.646298392499999,3.0741615655799994,0.0,0.0,3.66442496981,1.2572649308,0.0026349983502999,0.0051050013999999,0.152670018378,0.419614990855,0.0,2.0682800058,4.339379945178,2.8440500530964,2.96062002382,2.45964500555,3.1609699236720004,10.692759952999998,0.283645011056,0.14295000494,0.0,0.00437333494,0.0,0.0
PF3D7_0934700,Pf3D7_09_v3,+,1357031,1,7.9852601104,18.446465081,2.1315249925,0.0,7.465694958319999,19.481543327,16.630218238399998,3.287698301460001,0.7547566601605,1.0911200000000003,2.867234957159999,0.0,0.0,0.0,0.0,1.6359099816,2.093259927498,2.7164850019,2.908705005614,3.46716498488,7.000879970899999,6.263804991099999,1.2979399999839998,0.0,0.00476500135,0.7714799621600001,0.0,0.0,0.0,2.69020503736
PF3D7_0934800,Pf3D7_09_v3,+,1361475,1,10.6990249601,28.99343487700001,31.699734950000003,1.59025499862,6.112229948668,19.684146603,16.4032232027,13.420748201199997,20.90359006426,19.21033,21.537325087900005,16.477130106049998,0.074510020208,0.0,0.0,0.0,2.0524099971500003,1.7340649963869996,3.21618001233,4.345159883971999,8.55959997266,6.660050028974,10.589335018999998,15.151580097290005,0.30343003826,0.0756150160849999,0.0,0.278498332865,0.0,0.641755029384
PF3D7_0935300,Pf3D7_09_v3,+,1372787,1,7.671514926429999,12.370339934,6.887075008,9.7937799294,14.227613295790002,10.22732838898,25.443866693,10.981223520345004,10.709726668999998,7.536510000000001,12.836585154000002,15.546744944999997,1.63670498253,0.0,0.0121700020899999,1.0979899919000002,1.22793002881,0.36213498711,4.550364987449999,8.6621353269,5.504014950099999,12.036374944,9.1560349645,9.454115045,0.2458199915199999,0.6588300190599999,0.0,1.714496618,1.6141966979,0.0
PF3D7_0935400,Pf3D7_09_v3,+,1377952,1,9.87271497,0.3496999521400001,0.0,0.0,0.0657499761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20708499687,0.34390500851,4.20357998424,2.1062649106,5.453324985000002,3.2817200046,4.409694994820001,5.5564750155,2.798584992484999,3.080205105060001,0.0,0.0,0.0021050023399999,2.88984491414,0.276229910095,0.25203833132,0.0,3.0397550147299994
PF3D7_0935500,Pf3D7_09_v3,+,1400735,1,12.510799888399998,14.2805999119,1.257929947741628,0.0,18.460268487,19.676204636,1.6143683382100005,0.28074168037,0.0,0.0,0.8208550449699998,0.0,0.0,0.1344750056999999,0.37220001889,1.05593999902,3.036714972085,2.472095023403,4.569355057915,4.2155800026,4.963434988348,5.4218999473,2.173170077967,0.0,0.0,1.478404996245,0.0,1.1440816801000002,0.8234983723999999,2.9053846988199994
PF3D7_0935600,Pf3D7_09_v3,+,1403913,1,44.64064974499998,26.146264983,19.93161986,34.431455156,25.476204876,26.861908455,4.314144951399999,7.427849951039999,4.581326668740001,0.05918,4.501420136849999,9.521700009400002,0.0,0.0,0.0,0.0,0.0,0.0,6.145969966500001,9.347340034,7.020159842000001,7.8539800621,2.0124100500912,9.781835038,0.0,0.0,0.0,1.3910999771999997,0.7401750095199999,0.0
PF3D7_0935800,Pf3D7_09_v3,+,1413065,1,53.750709845,24.690750013,34.582624846,0.109665048,29.904330187000006,31.788629967,22.68600821,26.725208507,8.160958246901,8.21928,17.576425151000002,3.80542479904,0.0,0.0,0.0010499989399999,0.0142950009999999,0.24779001211,0.37835999621,9.46759013,13.337114967000002,11.232169923,9.339925008,9.6205448838,0.1657200801199999,0.0114549945999999,0.0083950007,0.0,0.753121595636,0.0053149938,3.8157300216400007
PF3D7_0936600,Pf3D7_09_v3,+,1445866,1,8.638919942405,13.750254901121998,9.816185081,4.067239886455001,11.23911988859,16.878703300719998,6.290460019424999,3.0113750773699994,8.40700314,19.99586,3.3892850698999992,2.2665500479194,0.0,0.0,0.0,0.0,0.0,0.4858149927799999,1.83890010748,3.784244806,4.870604832135999,5.814125000960002,2.54850510677,0.879900044975,0.031410000535,0.21405999966,0.0,2.04144499,2.243034994,0.0
PF3D7_0936800,Pf3D7_09_v3,+,1457808,1,5.7980449327,5.23177984626,4.880210034030001,0.55878998687,0.0888899871,0.0822382907,0.2640383388416999,0.0,2.62797328052,23.660350000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0272000050699999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131350304500001,0.0,0.0,0.0,0.35169499327
PF3D7_0936900,Pf3D7_09_v3,+,1462266,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290599999999999,0.0,0.0,0.0,0.0,0.0039700042469999,0.4469400019,0.0688400023899999,0.772665014515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53949996413,0.0,0.0,0.0,2.9047200206080004
PF3D7_0937700,Pf3D7_09_v3,+,1492109,1,0.027355,0.16568000072,0.0,0.0,0.10663000329,0.0906850046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.4627099999999999,0.2973750050229999,0.9788949984999998,0.0,0.0,0.0098799999999999,0.0528699999999999,0.0,0.0,0.0,1.799780020967,0.09843,0.09940334036,0.000541666633,28.026849857
PF3D7_1000100,Pf3D7_10_v3,+,28489,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24747499986,0.7468750026570001,0.25305000589,0.17526500815,0.5168999988999999,0.6359800115900001,0.0,0.0,0.0,0.0,0.0,0.0,0.1358800135599999,0.8926400130399998,0.0,0.0,0.0,21.909275132
PF3D7_1001000,Pf3D7_10_v3,+,62964,1,19.698630029,33.47961979,16.483339904,0.0,0.42722165764,0.2597616892,0.7629300112999999,0.1013216573699999,5.6667199999999e-05,18.011680000000002,11.271409950000002,0.0,0.0,0.03737999996,0.0,0.0,0.0014649969999999,1.010435009564,2.94927505085,8.03967025645,10.5635600806,9.1496950947,7.6846300222,0.516624976279,1.428009983135,0.2981599903,0.0,0.0,0.0,3.206189987329999
PF3D7_1002200,Pf3D7_10_v3,+,112379,1,34.783819929,25.836420100000005,26.254320124,0.0,41.1876648378,29.212963338,30.763621817400004,29.721132296,20.215524922,13.253079999999995,21.396655065,0.8584398493500001,0.0,0.0,0.0152500002999999,0.0,1.91761998309,0.7018750122,23.956905172000003,26.292560181,14.814470040000002,7.7184849961,12.984010094,0.01307497988,0.0,1.0974399903219998,0.0,0.051055021225,0.6676649835,2.4283147185
PF3D7_1002300,Pf3D7_10_v3,+,116948,1,0.1331098899899999,5.12090501121,2.57138002631,0.0,0.0,0.0,23.594836758000007,11.85446672885,10.565458201487,7.698380000000001,9.344905100260002,0.0,0.210234988575,0.0,0.2949300092,0.1683450083299999,1.527925009613,0.54879000622,4.58575513186,4.739879933085,11.672060055,14.277354741,6.621925092300001,0.0,0.36605498795,2.67142503172,0.0097549860999999,3.745983378,5.9100399470000005,7.176124913499999
PF3D7_1002400,Pf3D7_10_v3,+,120327,1,17.953789955999994,15.1785499744,11.596855016999998,0.0,44.90253285699999,63.680164955,18.5286849589,12.446971537,33.724096515,5.643760000000001,14.849404909999995,8.996639916,0.0,0.0,0.0,0.0,0.0,0.0,9.1425648754,11.7192999902,18.863524961,11.376815013999998,10.314604933,8.1442701355,0.24301999482,0.0,0.0,0.0010500002,0.841996626344,0.0
PF3D7_1002600,Pf3D7_10_v3,+,125497,1,0.0,14.4138448932,20.798250214,2.7825149851,12.67587494688,21.587831455,67.125888255,57.36399338599999,35.011765018644994,10.91097,57.04893534500001,22.352624952,0.38338001113,0.0039799939999999,0.1393300115,0.0,0.1775949999,0.6499749940399999,13.6209849152,12.987744793,16.720375166999997,16.127914883,37.534599948,12.403114971000004,0.38219000242,0.22155501096,0.0,0.7621133242300001,0.11268660039,0.44863007037
PF3D7_1002700,Pf3D7_10_v3,+,128790,1,13.377110088000002,13.575515022,25.562429588,0.0,15.0742633012,25.676048207849995,36.723725049,59.73627009,12.629339936000004,20.47047,32.216774869000005,0.3210999717849999,0.0846900184749999,0.0,0.0007950008,0.0,3.119994965012,2.88500997604,6.713129984000001,8.345644973,24.042820023,21.417950206,22.506454814000005,3.532369999025,0.0,1.6679249922199997,0.0,0.26778668084,0.12832500683,1.123879985376
PF3D7_1002900,Pf3D7_10_v3,+,138286,1,13.00332498135,8.624069934,12.539724942,0.0,12.720339992,12.796918231999998,11.5267065627,17.703761776332996,29.562211812000005,9.19049,17.219935069,4.662099975698001,0.0561949967999999,0.0,0.0,0.0,0.0188749954999999,0.0015049991999999,7.591664987820001,11.5000349743,10.7402449558,10.934005049999998,9.26473001,0.20568004314,0.1134249717,0.3412150022,0.0,0.15508999286,0.00531000138,0.0
PF3D7_1003100,Pf3D7_10_v3,+,147160,1,5.0802200057,10.4504402065,17.701280005999998,1.2689698918,2.989149958160001,5.0701465395000005,8.0262700197,22.665561379,4.40137147438,14.071640000000002,14.888174857299996,0.0561199505,0.0,0.0,0.4204800093899999,0.0,1.046089995453,1.26092498432,4.13638493765,1.23521007274,5.3823700780150014,5.32102992999,13.405225027100002,1.8803448981850004,0.0,0.8648100104100002,0.0,0.0031116688238,0.00027500004,0.6432099009900001
PF3D7_1003600,Pf3D7_10_v3,+,164212,1,13.310070022,35.940200078,34.62791502100001,0.0,6.66595327104,10.359669941699998,16.521205135,22.368188339,14.177985040700005,13.89623,20.975719897,35.01664959205,0.0,0.0,0.0,0.0,0.0049149997999999,0.0,14.455605098999998,11.8328449645,3.6289750355,0.47028009223,10.143419833406,14.40486992267,0.0435200048599999,0.15628501332,0.0,0.099108338973,0.17254169804,9.73844497564
PF3D7_1004100,Pf3D7_10_v3,+,182112,1,15.642074899,14.258939936,5.837104989749999,0.0,15.654158203,27.5144482746,2.2655816336451995,2.117981656216,3.934266763268,0.14795,1.8451749023599997,0.29295490576,0.0066950000239999,0.0304350000199999,0.0,0.2013849815699999,0.0,2.3990649854300004,9.641309991,10.580410073,11.074625023999994,9.3491050453,2.42864501903,2.316315020943,0.0123750014373999,0.0153200005999999,0.0,0.0,0.32151671385,0.0837650589999999
PF3D7_1004600,Pf3D7_10_v3,+,215682,1,11.085169986,18.316719854,9.665655046,0.0,21.559491726,27.261288245,17.905141476,7.154944898915,4.881071622766999,2.0887,19.241174993,0.0147250405,0.0,0.106300000501,0.0011000011999999,0.0515249999999999,3.38692999796,2.7076000088,10.260945034,4.1468700169,3.87211498497,3.1846149957370007,12.776709993000004,0.8173199694579999,0.0,1.01084502781,0.0,0.2409816744189999,0.0,2.8805348244560003
PF3D7_1004800,Pf3D7_10_v3,+,221590,1,13.930964969,13.51551004416,9.6212499506,0.0,13.226379602999998,15.279124681,32.72579829499999,30.285443116,20.2754450893083,12.93374,25.041659885000005,1.2461450409,0.24406999711,0.0,0.0430800103019999,0.144565008534,0.71020001565,0.91476499749,13.286075087,16.147269858,18.100909966000003,20.670689975,11.947199945200005,1.999659840434,0.23556503044,0.5266150050039999,0.0,2.314361658,1.8712649631000005,4.399985042230001
PF3D7_1005100,Pf3D7_10_v3,+,228397,1,14.254604936300002,25.76688474600001,25.767329871,0.0,23.388428514,43.21551657,61.73169828299999,62.874081556,39.47450502000001,25.480110000000003,37.163415009,6.358390120600002,0.7678849746984,0.0,0.0,0.0,0.0895200209199999,0.455544998575,8.154709871283998,11.566410159029996,17.662900143999998,22.327960247,19.715409895,4.967009975962,1.984989944645,0.0,0.0,4.654860025,3.282345034,1.97622991915
PF3D7_1005800,Pf3D7_10_v3,+,251016,1,20.131919866,33.41645987,21.6059249071,0.0,17.2067548674,25.520053281,10.2692782622,20.0145285274,4.84345830154,4.89404,9.168295057691,0.0176150123999999,0.0,0.0408000029399999,0.0,0.0003299999399999,0.0,2.1382450004,9.014195053142998,10.3429450413,12.2951798344,11.814670055,6.12293999954,0.0153549799999999,0.0,0.51026003003,0.0,1.729679933,0.573005024877,0.2540299701599999
PF3D7_1006500,Pf3D7_10_v3,+,270154,1,0.0,1.02575004138,5.896654883899999,0.0,0.0,0.0,12.73483316728,8.68406155553,25.22003310220001,8.21562,12.075535009,10.04246488428,0.6973799943099999,0.0,0.0,0.0,0.6582750082450001,0.36957499856,0.0,0.0,1.53949496572,4.843525182876999,6.173654952999999,6.262135075346602,0.22446999982,1.49114995606,0.1346050373299999,1.980028302,1.1416716432999998,0.0
PF3D7_1006700,Pf3D7_10_v3,+,273647,1,0.35584501244,17.903365046,15.543074980000002,0.0,5.908730014889,3.5496366366200003,13.178255115576,21.251376637,47.13399461939999,15.655480000000004,10.019925037,1.18270993204,3.2707900145100006,0.0,0.0,0.0,1.7639099927500002,0.7861699704,0.0,0.0,0.0037650017499999,2.5261000373600004,5.453879953299999,2.08850496526,2.845639999987,1.822020009,0.0,0.03606332289,0.0427800115479999,6.43323004322
PF3D7_1006800,Pf3D7_10_v3,+,277255,1,11.653140123999998,6.5888050028,11.1212151141,0.0,11.609405025,9.416151679,12.2969900189,6.293631664141,11.033270036519998,7.28773,7.720149968999999,3.0444048109900006,0.0,0.0,0.0,0.0,0.0,0.0105700029099999,3.4838900346,3.712305105500001,0.26601503814,0.4915299732199999,7.789255073,2.805749992899001,0.0,0.4818299903949999,0.0,0.0,0.0,3.6536600543
PF3D7_1007000,Pf3D7_10_v3,+,284223,1,14.006120014,19.490130151999995,23.405299773000003,0.0,1.10639495433,3.5063083275908,16.250110014,24.758580271,13.9107117326,20.89514,26.669260028999997,0.0521300071369999,0.000125,0.0,0.0,0.0,0.21091500099,1.549040005695,5.10082997205,5.3915000624000005,7.144399993,3.79648012026,17.495855148999997,0.0,0.0,0.646405026274,0.0,0.04958833795,0.003768333236,5.4010350575
PF3D7_1007300,Pf3D7_10_v3,+,292639,1,32.854834745999995,45.32372465299999,33.966864849000004,11.784215061,22.0825131948,30.426691598,13.9028550412,13.9525283905,19.029484888,5.451439999999999,2.976714880599999,12.210280049136,0.0,0.0,0.0,0.1882149954199999,0.1030399915999999,2.28335498202,5.2924399493,7.885555184414501,6.736620006999999,4.54277000438,0.2658449013769999,0.807149917149,0.0059050020999999,0.0,0.0,0.01421668057,0.761266635195,0.0025100022
PF3D7_1007500,Pf3D7_10_v3,+,298360,1,23.02971503,12.658174948100005,24.083665193,0.00302999,31.450883413,29.682939764,50.92651318199999,80.33401931,12.770583213527004,14.6951,46.47101996000001,2.715594965422001,0.01679499621,0.0,0.0139500035999999,0.0027249992,0.0,0.0,15.927564996699996,18.855929954000004,10.147090027,10.948295109999998,27.671550104,3.4619448891,0.24418000816,0.0,0.0,2.513276609,2.9500516340000003,0.0067050246999999
PF3D7_1007900,Pf3D7_10_v3,+,316056,1,32.772944885,28.728280301,23.434110170000007,0.0,18.49827833838,38.2955454073,27.18914330700001,31.44034975,6.927798327649999,21.71428,25.306270221000005,0.0,0.00543500004,0.0,0.0,0.0,0.7520949907400001,0.6428549523999999,7.5741750349,9.6686550706,14.167135134000002,10.530695116999995,10.821625085000004,0.0,0.7158849927000002,0.4113850080600001,0.0,0.0,0.0,4.72796012118
PF3D7_1008000,Pf3D7_10_v3,+,319433,1,6.1429849354,14.2484850289,8.882584878,10.561215042751998,1.7814849593199995,9.6668715557,13.29606488,16.660461803,32.6232281331,11.960810000000002,6.4860748376,16.874084928000002,0.1105100008999999,0.0,0.0,0.0,0.0,0.07982499936,3.047855069853,4.13005496596,10.4618599262,14.8048651676,3.2148450904999994,6.796099946300001,0.332495012164,0.0,0.0,0.083906656667,0.0,0.0
PF3D7_1008100,Pf3D7_10_v3,+,330331,1,24.254169767,7.760315097100001,14.805114898,0.6580150489000001,55.363223291,48.06262018200001,23.990635161,33.594138323,29.251356696999995,13.61544,24.752405018,7.320144995,0.0,0.0,0.0,0.0,0.07836500395,0.0,8.974369952,10.457720049,10.012145131,12.058235105999998,13.353710055,6.5019700644,0.0,0.1250800083779999,0.0,0.00207500695,0.1038866752,0.0
PF3D7_1008300,Pf3D7_10_v3,+,345890,1,11.723024866,15.303249939,12.454404697000005,0.0,18.94807170419,18.772046682416,16.213759772430002,12.73918497153,0.04412331321,5.966440000000001,13.298324859694,4.0006900000002e-05,0.0,0.0,0.0,0.6274750041199999,1.57261499566,0.98515000486,5.895910044130001,9.5638947692,8.49924988567,9.619979996,9.38033009062,1.74085008241,0.1305850070599999,0.5316199816553999,0.0,0.110725009923,0.0,0.0010800038999999
PF3D7_1008500,Pf3D7_10_v3,+,351466,1,21.622530079,17.447240023,8.050704918000001,0.0,9.835141716152998,2.4964833444100005,0.8317283146199997,1.9427398649,0.0,0.0,3.0176399076,0.0,0.0,0.0,0.04303999663,0.0620049881299999,4.0776449854,4.264045017499999,4.674870063349999,5.769280016723999,7.263620063585998,7.867605021920001,4.41580497014,0.0,0.151930013151,1.35775495285,0.0,0.16149167514,0.0,0.0
