chrom	strand	clu_start	clu_end	sample	score	gene_id	gene_name	cds_start	prom_start	prom_end
Pf3D7_05_v3	-	82703	82760	sample1	25.9921122286801	PF3D7_0501500		82336	82337	82836
Pf3D7_05_v3	-	82703	82759	sample1	0.478645232746186	PF3D7_0501500		82336	82337	82836
Pf3D7_05_v3	-	82703	82760	sample1	7.4802022585393	PF3D7_0501500		82336	82337	82836
Pf3D7_05_v3	-	82703	82760	sample1	2.73481293827396	PF3D7_0501500		82336	82337	82836
Pf3D7_05_v3	-	82703	82759	sample1	0.837330026654202	PF3D7_0501500		82336	82337	82836
Pf3D7_05_v3	-	82703	82760	sample1	2.82232604146209	PF3D7_0501500		82336	82337	82836
Pf3D7_05_v3	-	82706	82760	sample1	0.43183493068524	PF3D7_0501500		82336	82337	82836
Pf3D7_05_v3	-	82706	82759	sample1	0.177138444039287	PF3D7_0501500		82336	82337	82836
Pf3D7_05_v3	-	96941	96945	sample1	1.66002483851423	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	0.467656449197222	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	1.29054790782429	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	0.906164013620042	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	1.9971891835416	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	2.06583339810891	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	2.83018783713482	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	2.19414350564897	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	1.22640589014835	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	0.598303501003187	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	0.292841250022784	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	96941	96945	sample1	2.20295949316049	PF3D7_0501900		96633	96634	97133
Pf3D7_05_v3	-	145877	145952	sample1	6.81017298525252	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	12.6580719527328	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	2.7749182994309	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	1.99116701241165	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	9.20268560276772	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	2.47578491590854	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145951	sample1	0.903126663207981	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	3.99992306480491	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	3.523088859149	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	12.86883690987	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	6.47681347762358	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	145877	145952	sample1	7.332434479292	PF3D7_0503500		145423	145424	145923
Pf3D7_05_v3	-	150419	150520	sample1	52.0054950606264	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	23.2070904286249	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	58.1019516186563	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	1.3113709311901	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	10.8564805408659	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	1.94654942107756	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	74.4160453582652	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	4.30892365315034	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	17.8850650638087	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150419	150520	sample1	4.19083519912852	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150472	150511	sample1	0.936264280089127	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	150481	150508	sample1	1.25837522254174	PF3D7_0503600		150131	150132	150631
Pf3D7_05_v3	-	152462	152469	sample1	1.23992801434477	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	3.22886778217166	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	0.124778478221055	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	0.955558205685781	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	1.8582803753391	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	0.235746971983853	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	0.250736337826478	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	1.98621428614835	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	0.0787925151464759	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152462	152469	sample1	0.231066584097874	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	17.0425752211981	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	19.7209908713604	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	2.23199239706364	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	13.4235360992503	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	3.07548152133544	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	31.269215163441	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	17.2205164451613	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	14.778004454089	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	21.8121967018377	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152622	sample1	0.543528015091861	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	22.6809945613342	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152617	152697	sample1	2.7155652322735	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	152679	152697	sample1	0.966777451673985	PF3D7_0503800		152384	152385	152884
Pf3D7_05_v3	-	518240	518258	sample1	0.350566415175172	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	0.0743437195896227	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	0.489991082410134	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	0.864388075101193	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	0.584685382031618	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	2.33269098536487	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	0.19849976332446	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	0.129991343198266	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	0.232724970315585	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	518240	518258	sample1	1.10636894912721	PF3D7_0511600		517885	517886	518385
Pf3D7_05_v3	-	677105	677113	sample1	0.374906878944641	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	4.54287275447008	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	2.34662910287354	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677111	sample1	0.78496567711024	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	6.15887844468393	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	1.96436365657977	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	0.36377850885574	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	3.24587882011012	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	2.43918197701323	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	1.1708683894873	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	2.0310276641131	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	677105	677113	sample1	1.52803403930196	PF3D7_0516200		676614	676615	677114
Pf3D7_05_v3	-	713836	714004	sample1	90.1294512093681	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	102.859924615942	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	157.958483901634	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	147.591122500563	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	22.840442568531	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	16.6126366875493	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	184.206449486104	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	27.8925435040043	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	183.671977279896	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	65.0010592513622	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	713887	sample1	5.76082033572841	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713836	714004	sample1	107.468346358125	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	713944	713999	sample1	2.75382066792168	PF3D7_0516900		713772	713773	714272
Pf3D7_05_v3	-	716794	716856	sample1	9.14162989188382	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	20.6419527490684	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	2.94325415175339	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	2.10222645874199	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	19.6223330511831	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	2.87351343878839	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	18.543624128793	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	16.9266673656189	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	21.8707430608593	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	1.95242618240155	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	9.00760007407674	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716794	716856	sample1	12.3739985546642	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	6.1226375410942	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	17.3954178009696	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	1.48847854498641	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	1.15611714847375	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	3.59553241473326	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	1.50070756335351	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	8.16246422455901	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	5.13536595272707	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	16.5197424707819	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	1.27659303366545	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	4.58133165382657	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	716933	716993	sample1	9.10213782356441	PF3D7_0517000		716675	716676	717175
Pf3D7_05_v3	-	761119	761120	sample1	0.228460564333967	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	1.64578217976219	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	0.197646112657981	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	0.186820556412209	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	1.61322832812787	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	0.265929350604419	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	0.357833342932965	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	2.71528040580916	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	0.534539588024593	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	0.297588838924822	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	0.473592289875719	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	761119	761120	sample1	1.54039907585788	PF3D7_0518300		760998	760999	761498
Pf3D7_05_v3	-	799097	799102	sample1	0.252042930254399	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	1.35602745668793	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	1.54332566901229	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	0.377999960635475	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	1.25408505083672	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	2.14927606873142	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	0.190439418841207	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	0.922000518389176	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	1.2646999748017	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	3.32565119559159	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	0.311851715390607	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799097	799102	sample1	1.5931042785267	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	1.74253248425995	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	1.99840202352368	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	2.0794160675884	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	5.63985484462826	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	2.46825469393867	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	9.42280442951742	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	1.43594165184052	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	7.90405494226332	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	1.73759154191761	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	12.3757616177379	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	2.31044074710453	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	799209	799229	sample1	2.09135881345575	PF3D7_0519400		798775	798776	799275
Pf3D7_05_v3	-	1122124	1122188	sample1	46.3468203173276	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122124	1122188	sample1	25.3727352490585	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122124	1122188	sample1	33.9995024798155	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122124	1122188	sample1	16.2153896971425	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122124	1122188	sample1	69.9404327352083	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122124	1122188	sample1	7.40271664959578	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122124	1122188	sample1	61.8406437721329	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122130	1122188	sample1	2.12471648496446	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122138	1122188	sample1	3.7815399456912	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122138	1122188	sample1	3.12714852033422	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122138	1122188	sample1	9.88166535430622	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1122140	1122184	sample1	1.73958435684321	PF3D7_0526800		1121810	1121811	1122310
Pf3D7_05_v3	-	1156702	1156705	sample1	2.25313456753895	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	0.239360523550715	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	0.595005478882548	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	0.335041397757294	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	0.657319482016941	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	0.536751133105423	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	2.02166328974262	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	0.198513304444396	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	1.48512264146109	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	2.13521970249625	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156702	1156705	sample1	0.342944127072942	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	1.17316165573904	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	3.05183456142484	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	1.21797556799275	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	3.16175674611906	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	0.614901123828239	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	2.01541815772741	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	3.68192348189486	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	2.29026812636561	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	1.4343098807994	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	1.11533875406539	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1156756	1156762	sample1	0.560857507740371	PF3D7_0528000		1156579	1156580	1157079
Pf3D7_05_v3	-	1165491	1165494	sample1	2.08665373116605	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	4.13400628765965	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	5.47598409742054	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	1.5598862960787	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	0.399725516271958	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	0.391616719818264	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	1.48604736686975	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	1.14400438777367	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	1.88052480708832	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	1.47667007202799	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	1.77846152827227	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_05_v3	-	1165491	1165494	sample1	1.8075689147651	PF3D7_0528200		1165072	1165073	1165572
Pf3D7_06_v3	+	77776	77780	sample1	0.131399510597191	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	0.467165183100439	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	4.33167703749169	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	0.679384974072343	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	0.230898903602575	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	0.0397597470730277	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	2.42831772488944	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	0.596492891486287	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	0.865776457850982	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	4.28643507962962	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77776	77785	sample1	0.333539378688265	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	77780	77785	sample1	0.0703123027173272	PF3D7_0601900		78190	77690	78189
Pf3D7_06_v3	+	262447	262462	sample1	0.0396523562009985	PF3D7_0606300		262826	262326	262825
Pf3D7_06_v3	+	262447	262462	sample1	0.919444384265758	PF3D7_0606300		262826	262326	262825
Pf3D7_06_v3	+	262447	262462	sample1	2.34996386106196	PF3D7_0606300		262826	262326	262825
Pf3D7_06_v3	+	262447	262462	sample1	0.376820882939365	PF3D7_0606300		262826	262326	262825
Pf3D7_06_v3	+	262447	262462	sample1	1.99064053944034	PF3D7_0606300		262826	262326	262825
Pf3D7_06_v3	+	444517	444763	sample1	38.5253546916568	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	207.740418723732	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	198.076555082106	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	56.0254680768398	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	892.666780670924	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	135.584845590754	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	197.133536059267	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	470.570144176894	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	43.8576281858851	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	643.954875725887	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	762.097085263958	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	444517	444763	sample1	122.168077364201	PF3D7_0610400		444747	444247	444746
Pf3D7_06_v3	+	656216	656242	sample1	4.698084752992	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	0.925985363528715	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	0.494592427861593	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	7.12063707013601	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	6.33628247818334	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	0.159526090794022	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	3.96292403880566	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	2.86775901374904	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	4.78294772599347	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	1.15916965451878	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	4.2064790526136	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656216	656242	sample1	3.21920466940571	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	0.306309350576504	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	0.892107511657044	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	1.84850458986531	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	0.380832541455095	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	2.20917055945813	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	3.86659669201882	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	0.24063465691349	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	1.92371365160123	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	2.27344136764994	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	2.98899813474185	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	656339	656346	sample1	0.815866260487651	PF3D7_0615700		656376	655876	656375
Pf3D7_06_v3	+	754142	754149	sample1	8.19307660184713	PF3D7_0617900		754395	753895	754394
Pf3D7_06_v3	+	754142	754149	sample1	3.29860206852134	PF3D7_0617900		754395	753895	754394
Pf3D7_06_v3	+	754142	754149	sample1	9.18509512724309	PF3D7_0617900		754395	753895	754394
Pf3D7_06_v3	+	754142	754149	sample1	3.41844629686132	PF3D7_0617900		754395	753895	754394
Pf3D7_06_v3	+	754142	754149	sample1	1.85969916305925	PF3D7_0617900		754395	753895	754394
Pf3D7_06_v3	+	754142	754149	sample1	11.4507541478821	PF3D7_0617900		754395	753895	754394
Pf3D7_06_v3	+	754142	754149	sample1	3.41492306494566	PF3D7_0617900		754395	753895	754394
Pf3D7_06_v3	+	754142	754149	sample1	2.43231036038782	PF3D7_0617900		754395	753895	754394
Pf3D7_06_v3	+	754142	754149	sample1	1.11274728003373	PF3D7_0617900		754395	753895	754394
